app_name,release_date,developer,item_id,price
Survive in Space,2016,Just1337 Studio,467950.0,4.99
Detective Hunt - Crownston City PD,2016,pixepob,464240.0,4.99
METAGAL,2016,RetroRevolution,467850.0,3.99
Panda Maypul,2016,Dan Fornace,470691.0,1.99
PixBit,2016,Hipix Studio,466790.0,1.99
Genesis of Drones,2016,Chris Mailloux,364880.0,0.99
Soulcaster: Part I & II,2011,MagicalTimeBean,460970.0,4.99
Grandpa's Table,2016,Kivano,471570.0,4.99
Bridge Constructor Trains - Expansion Pack,2016,ClockStone,463810.0,2.99
Simutrans,2016,The Simutrans Team,434520.0,-10.0
LEGO® MARVEL's Avengers DLC - Spider-Man Character Pack,2016,"Traveller's Tales,TT Games,Feral Interactive (Mac)",449394.0,0.0
Off the Record: The Linden Shades Collector's Edition,2016,Eipix Entertainment,466020.0,9.99
The Mahjong Huntress,2016,Nawia Games,474910.0,4.99
Age of Cavemen,2016,Fuero Games,454600.0,0.0
The Dolls: Reborn,2016,HUSH Interactive,473670.0,4.99
Rocksmith® 2014 – Chevelle - “The Red”,2016,Ubisoft - San Francisco,436627.0,2.99
Rocksmith® 2014 – Chevelle - “Vitamin R (Leading Us Along)”,2016,Ubisoft - San Francisco,436629.0,2.99
Rocksmith® 2014 – Chevelle - “Hats Off to the Bull”,2016,Ubisoft - San Francisco,436628.0,2.99
Rocksmith® 2014 – Chevelle Song Pack,2016,Ubisoft - San Francisco,436630.0,7.99
Warriors' Wrath,2016,Storm Sharks Production,466420.0,2.99
Panzer Corps: U.S. Corps '43,2016,"Flashback Games,The Lordz Games Studio",452981.0,4.99
Panzer Corps: U.S. Corps '44-'45,2016,"Flashback Games,The Lordz Games Studio",452982.0,4.99
OmniBus,2016,"Buddy Cops, LLC",415740.0,9.99
Gamma Bros 1.5,2016,Pixeljam,436470.0,4.99
Ghrian,2016,GHRIAN STUDIO,472740.0,4.99
Power & Revolution,2016,Eversim,467520.0,49.99
Sunken,2015,Hit the Crow,405960.0,9.99
A Long Way Home,2016,Jonathan Mulcahy,461030.0,1.99
Forgotten Tales: Day of the Dead,2016,Green Sauce Games,453770.0,9.99
Vairon's Wrath,2016,Myoubouh Corp,453320.0,12.99
Hyper Bounce Blast,2016,Flump Studios,407940.0,4.99
Until I Have You OST,2016,Wormwood Studios,473660.0,0.0
The Incredible Baron,2016,FlatRedBall,441510.0,4.99
WizardCraft,2016,David Mccue,451900.0,7.99
BUDDY,2016,Hoshko,478210.0,9.99
Call of Duty®: Black Ops III - C.O.D.E. Valor Calling Cards,2016,Treyarch,470190.0,3.99
War for the Overworld - Heart of Gold Expansion,2016,Brightrock Games,363990.0,7.99
ZeGame,2016,"Jesper The End,Selle Sellink,New Hansen",437520.0,4.99
Idling to Rule the Gods,2016,Shugasu UG,466170.0,0.0
DCS: SA342M Gazelle,2016,Polychop Simulations,411910.0,49.99
Istrolid - Paint Job,2016,treeform,472490.0,9.99
The HinterLands,2016,Ackmi,454260.0,2.99
Diib's Dilemma,1999,Random Thoughts Enterainment,473840.0,1.99
Robot,2016,HellconX™ Games,465410.0,14.99
ParaKrieger,2016,HellconX™ Games,465570.0,18.99
Kingdom Wars 2 - Soundtrack,2016,"Reverie World Studios, INC",476470.0,3.99
KNIGHTS,2016,Arzola's,476240.0,0.99
Planar Conquest,2016,Wastelands Interactive,449300.0,19.99
"Resette's Prescription ~Book of memory, Swaying scale~",2016,Liz-Arts,463460.0,12.99
Demetrios - Original Soundtrack,2016,COWCAT,481490.0,1.99
Rocksmith® 2014 – Everclear - “Santa Monica”,2016,Ubisoft - San Francisco,436631.0,2.99
TRON RUN/r Outlands Pack,2016,Sanzaru Games Inc.,429462.0,6.99
"Rocksmith® 2014 – Filter - “Hey Man, Nice Shot”",2016,Ubisoft - San Francisco,436632.0,2.99
Rocksmith® 2014 – 90s Mix Song Pack,2016,Ubisoft - San Francisco,436634.0,7.99
Solitairica,2016,Righteous Hammer Games,463980.0,9.99
The Way of Life Free Edition,2016,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",310370.0,0.0
Renowned Explorers: More To Explore,2016,Abbey Games,460390.0,7.49
Glitchspace Original Soundtrack,2016,Space Budgie,483300.0,4.99
Beyond Flesh and Blood,2016,Pixelbomb Games,391550.0,14.99
Euro Truck Simulator 2 - Spanish Paint Jobs Pack,2016,SCS Software,461241.0,0.99
The NADI Project,2016,Monkeys Tales Studio,474010.0,0.0
Rocksmith® 2014 – Reel Big Fish - “Beer”,2016,Ubisoft - San Francisco,436633.0,2.99
FaceRig support for Leap Motion™ Controller,2016,Holotech Studios,420825.0,0.0
FaceRig support for Intel® RealSense™,2016,Holotech Studios,420824.0,0.0
Magma Tsunami,2016,StrangeLight Games,477290.0,0.99
Runeous - PDF Artbook,2016,Novel Tea Games,487050.0,1.99
Music Wars Empire,2016,Antuan Johnson,479100.0,14.99
Summer Sale,2016,Ductape studio,485890.0,0.99
Investigator,2016,AdroVGames,482300.0,1.99
Timore Inferno,2016,Vidas Salavejus,486360.0,4.99
Projector Face,2016,Fluik Entertainment Inc,431850.0,4.99
FSX: Steam Edition - Fairchild PT-26 Cornell Add-On,2016,FlySimWare,457080.0,19.99
Golden Saki Pigtails,2016,TAMSOFT,467031.0,0.99
Turmoil,2016,Gamious,361280.0,9.99
Brigador Deluxe DLC Upgrade,2016,"Stellar Jockeys,Gausswerks",468280.0,9.99
Medieval Battlefields - Black Edition,2016,Cateia,459040.0,9.99
Galactic Civilizations III - Builders Kit DLC,2016,Stardock Entertainment,455460.0,0.0
The Battle for Sector 219,2016,Large Visible Machine,455200.0,6.99
Legend of Numbers,2016,YFC games,485760.0,0.0
Call of Duty®: Black Ops III - The Giant Zombies Map,2016,Treyarch,366849.0,5.99
Japanese Iris,2016,TAMSOFT,464511.0,0.99
Golden Wavy Long 'Do,2016,TAMSOFT,467030.0,0.99
Jet Spanglette (Black) & Jet Spanglette (Red),2016,TAMSOFT,464522.0,2.99
Red Swan,2016,TAMSOFT,464513.0,0.99
Strawberry Banana Surprise (X),2016,TAMSOFT,482221.0,1.99
Strawberry Banana Surprise (Y),2016,TAMSOFT,482222.0,1.99
Anima Gate of Memories,2016,Anima Project,380750.0,19.99
Home Behind,2016,TPP Studio,467960.0,5.99
A Healer Only Lives Twice,2016,Pon Pon Games,453300.0,4.99
Planet Centauri,2016,Permadeath,385380.0,14.99
Rescue Lucy,2016,Starodymov,476880.0,2.99
Impossible Quest,2016,Axel Sonic,485860.0,1.99
The Highway Code UK Edition - Driving Test Success,2016,Focus Multimedia,478300.0,3.99
Teaching You Road Signs - Driving Test Success,2016,Focus Multimedia,478301.0,6.99
So Much Blood,2016,"Zachary Berenger,Eli Aldinger",476450.0,2.99
Otherworld: Spring of Shadows Collector's Edition,2016,Boomzap Entertainment,466030.0,9.99
Just Cause™ 3 DLC: Kousavá Rifle,2016,Avalanche Studios,442050.0,2.49
8-Bit Armies - Guardians Campaign,2016,Petroglyph,482420.0,3.99
Tabletop Simulator - Zombicide,2016,"Berserk Games,Cool Mini or Not",468726.0,9.99
Sudoku Quest,2016,Harbinger Beard,436280.0,5.99
Mystic Destinies: Serendipity of Aeons - Tatsuya Epilogue,2016,Aeon Dream Studios,483790.0,1.99
POPixel,2016,CGGAMES,485560.0,0.99
Fantasy Mosaics 14: Fourth Color,2016,Andy Jurko (Match Gems),487020.0,9.99
35MM - Soundtracks,2016,"Носков Сергей,Дмитрий Николаев",486210.0,0.0
Akin,2016,ThinkOfGames,487370.0,2.99
Turbo Kid,2015,,467230.0,4.99
Ghost 1.0 - Soundtrack,2016,@unepic_fran,488750.0,3.99
Ghost 1.0,2016,@unepic_fran,463270.0,12.99
Rocksmith® 2014 – Good Charlotte - “The River”,2016,Ubisoft - San Francisco,436637.0,2.99
Rocksmith® 2014 – Good Charlotte - “Girls & Boys”,2016,Ubisoft - San Francisco,436638.0,2.99
Rocksmith® 2014 – Good Charlotte - “I Just Wanna Live”,2016,Ubisoft - San Francisco,436639.0,2.99
BERSERK: The Golden Age Arc I - The Egg of the King,2012,,464410.0,3.99
BERSERK: The Golden Age Arc II - The Battle for Doldrey,2012,,464420.0,3.99
BERSERK: The Golden Age Arc III - The Advent,2013,,464430.0,3.99
Death Goat,2016,Terminal Press,340770.0,2.99
Yellow: The Yellow Artifact,2016,"7Config,BadDoge",486820.0,0.99
GentleMoon 2,2016,Vidas Salavejus,488890.0,2.99
TS Marketplace: Torpedopfannenwagen Pack,2016,Eisenbahnwerk,295193.0,4.99
TS Marketplace: BR Blue-Grey Coaches Pack 01,2016,Matrix Trains,295197.0,4.99
UFO Online: Invasion,2016,Bad Pixel,442810.0,0.0
UFO Online: Invasion - Adrenaline Kit,2016,Bad Pixel,486560.0,1.99
UFO Online: Invasion - Mod Kit,2016,Bad Pixel,486530.0,9.99
Z.I.O.N. - Soundtracks,2016,VGstudio,487610.0,1.99
Swanky Paint,2016,Wetgenes,432030.0,9.99
Broken Bots,2016,Bunnycopter,366620.0,6.99
Space Radiance,2016,2DHD,487420.0,1.99
Fantasy Grounds - Deadlands: The Great Northwest Trail Guide,2016,"SmiteWorks USA, LLC",489010.0,7.99
Fantasy Grounds - Deadlands Reloaded: Grim Prairie Tales,2016,"SmiteWorks USA, LLC",488930.0,9.99
Fantasy Grounds - Deadlands Reloaded: Don't Drink the Water,2016,"SmiteWorks USA, LLC",489300.0,4.99
Celestian Tales: Old North - Alternate Costume Pack,2016,Ekuator Games,462611.0,1.99
War Thunder - Panzer Pack,2016,Gaijin Entertainment,477821.0,9.99
Cities: Skylines - Match Day,2016,Colossal Order Ltd.,456200.0,0.0
Tick's Tales,2016,Digital Bounce House,411610.0,7.99
Thirty Years' War,2015,"Ageod,HQ",477750.0,29.99
Doodle Kingdom,2016,JoyBits Ltd.,431640.0,4.99
I Get This Call Every Day,2012,David S Gallant,291090.0,2.0
Deathwave,2016,,463870.0,4.99
Dyna Bomb - Soundtrack OST,2016,7 Raven Studios,485090.0,1.99
Fantasy Grounds - Deadlands Reloaded: The Flood,2016,"SmiteWorks USA, LLC",489450.0,14.99
Shmups Skill Test シューティング技能検定,2016,TRIANGLE SERVICE,430290.0,4.99
RefRain - prism memories - Chronicle Visual Book,2016,RebRank,485010.0,9.99
EeOneGuy Adventure,2016,Akakiy Petrushkin,473710.0,0.99
Warriors' Wrath - Evil Challenge,2016,Storm Sharks Production,488700.0,0.0
Pick a Hero,2016,vikingfabian.com,485620.0,0.99
RPG Maker VX Ace - Egyptian Memories,2016,"KADOKAWA,JStewart Music",462213.0,4.99
Shmups Skill Test Original Soundtrack,2016,TRIANGLE SERVICE,473100.0,4.99
RPG Maker VX Ace - Time Fantasy: Monsters,2016,"KADOKAWA,Despain",462081.0,7.99
Just Cause™ 3 DLC: Mech Land Assault,2016,Avalanche Studios,400490.0,11.99
RPG Maker VX Ace - Skyforge Battlepack,2016,"KADOKAWA,Michael Rookard",462210.0,4.99
RPG Maker VX Ace - Fantasy Historica,2016,"KADOKAWA,Kairi Sawler",462211.0,4.99
RPG Maker VX Ace - Futuristic Characters Pack,2016,KADOKAWA,462084.0,9.99
RPG Maker VX Ace - PVG Sci Fi Tiles,2016,"KADOKAWA,PV Games",462083.0,9.99
Sherlock Holmes: The Devil's Daughter,2016,Frogwares,350640.0,49.99
Trials of the Blood Dragon,2016,"Redlynx,Ubisoft Kiev",435480.0,14.99
Shiver: Vanishing Hitchhiker Collector's Edition,2016,Artogon Corp.,466060.0,9.99
Battle Forever,2016,Inferno Games,489700.0,1.99
Crazy Otto,2016,Extend Mode,484890.0,3.99
Gun Done,2016,AZAMATIKA,488280.0,0.99
DashBored,2016,Fading Club,490860.0,4.99
Bullet Force,2016,Lucas Wilde,450240.0,-10.0
Otem's Defiance OST,2016,HyperBerry Games,488620.0,2.99
Zoom Player - Alba 4K skin,2016,Inmatrix LTD,488640.0,4.99
Zoom Player - Onyx 4K skin,2016,Inmatrix LTD,404060.0,4.99
GAIN,2016,Worldgame entertainement,458450.0,4.99
GemBreak,2016,Ballista Studios IVS,491160.0,4.0
Forbidden planet OST,2016,Faton,491300.0,0.99
OESE,2016,"Alec Smith,Dane Winn",485600.0,4.99
CrazyCars3D,2016,Anea_Duo_Dev,454180.0,2.99
Hover 2030,2016,Russpuppy,488580.0,1.99
Rocksmith® 2014 – Eagle-Eye Cherry - “Save Tonight”,2016,Ubisoft - San Francisco,436641.0,2.99
Megapolis,2010,Lonely Troops,485080.0,3.99
Robocraft - High Flyers Bundle,2016,Freejam,490330.0,34.99
Galactic Civilizations III - Rise of the Terrans DLC,2016,Stardock Entertainment,484860.0,3.99
Spa Mania,2016,Blue Lizard Games Inc.,466070.0,6.99
BLACKHOLE: Challenge Vault,2016,FiolaSoft Studio,487520.0,0.0
Vilmonic,2016,Bludgeonsoft,458330.0,9.99
SWARMRIDERS,2016,Walter Machado,490230.0,0.99
Fantasy Grounds - Nemezis (Savage Worlds),2016,"SmiteWorks USA, LLC",491840.0,19.99
FSX: Steam Edition - Grumman E-2C Hawkeye Add-On,2016,Virtavia,457087.0,24.99
FSX: Steam Edition - Sønderborg Airport Add-On,2016,Vidan Design,457088.0,12.99
Zaccaria Pinball - Blackbelt Table,2016,Magic Pixel Kft.,478034.0,1.99
Fantasy Grounds - Weird Wars Rome (Savage Worlds),2016,"SmiteWorks USA, LLC",491680.0,19.99
Rider Belt,2016,TAMSOFT,467037.0,0.99
Ponytail Wig & Blonde Ponytail Wig,2016,TAMSOFT,467035.0,0.99
Straight Pigtails & Golden Straight Pigtails,2016,TAMSOFT,467039.0,1.99
Rider Scarf,2016,TAMSOFT,467036.0,0.99
Zaccaria Pinball - Bronze Membership,2016,Magic Pixel Kft.,486190.0,9.99
Zaccaria Pinball - Cine Star Table,2016,Magic Pixel Kft.,485143.0,1.99
Zaccaria Pinball - Devil Riders Table,2016,Magic Pixel Kft.,478031.0,1.99
Zaccaria Pinball - Circus Table,2016,Magic Pixel Kft.,478056.0,1.99
Zaccaria Pinball - Earth Wind Fire Table,2016,Magic Pixel Kft.,478041.0,1.99
Zaccaria Pinball - Combat Table,2016,Magic Pixel Kft.,478057.0,1.99
Zaccaria Pinball - Clown Table,2016,Magic Pixel Kft.,478042.0,1.99
Zaccaria Pinball - Fire Mountain Table,2016,Magic Pixel Kft.,478045.0,1.99
Zaccaria Pinball - Farfalla Table,2016,Magic Pixel Kft.,478033.0,1.99
Zaccaria Pinball - Locomotion Table,2016,Magic Pixel Kft.,478030.0,1.99
Zaccaria Pinball - Hot Wheels Table,2016,Magic Pixel Kft.,478036.0,1.99
Zaccaria Pinball - Star God Table,2016,Magic Pixel Kft.,478039.0,1.99
Zaccaria Pinball - Soccer Kings Table,2016,Magic Pixel Kft.,478037.0,1.99
Zaccaria Pinball - Star's Phoenix Table,2016,Magic Pixel Kft.,478053.0,1.99
Zaccaria Pinball - Supersonic Table,2016,Magic Pixel Kft.,485142.0,1.99
Zaccaria Pinball - Universe Table,2016,Magic Pixel Kft.,485141.0,1.99
MINUS ZERO - Original Sound Track,2016,TRIANGLE SERVICE,467870.0,1.99
Zaccaria Pinball - Strike Table,2016,Magic Pixel Kft.,478054.0,1.99
The book of commands : Lost Symbol,2016,Limpage,488500.0,9.99
NO THING - Soundtrack,2016,Evil Indie Games,459490.0,0.99
Train Simulator: DB BR 440 ‘Coradia Continental’ Loco Add-On,2016,Dovetail Games,376956.0,19.99
Twisted Worlds,2016,Absolutist Ltd.,464800.0,0.0
Mahjong Destiny,2016,EnsenaSoft,491580.0,2.99
12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2016,"Jetdogs Studios,Zoom Out Games",491330.0,2.99
Cursed,2016,Jetdogs Studios,431260.0,4.99
MAZE LORD,2016,Jetdogs Studios,450190.0,4.99
Hide and Secret Treasure of the Ages,2007,Anarchy Enterprises,489470.0,2.99
Affairs of the Court: Choice of Romance - Death to the Princess,2013,Choice of Games,492392.0,0.99
Run The Gamut,2016,Playdev Gaming,489730.0,3.99
Hadean Lands,2014,Zarfhome Software,376240.0,11.99
Hadean Lands - Solo Adventurer Pledge Certificate,2016,Zarfhome Software,477260.0,34.99
Affairs of the Court: Choice of Romance - A Life Mage Child,2013,Choice of Games,492391.0,0.99
Offworld Trading Company - Scenario Toolkit DLC,2016,Mohawk Games,487300.0,2.99
XSplit,2012,SplitmediaLabs,433800.0,0.0
Smash Pixel Racing,2016,Jollyfish Games,455990.0,2.99
XSplit Premium,2016,SplitmediaLabs,450530.0,9.99
Screeps CPU Subscription,2016,Screeps,491760.0,-10.0
Farnham Fables,2016,Ethrea Dreams,463110.0,0.99
Witches' Legacy: The Ties That Bind Collector's Edition,2016,EleFun Games,466100.0,9.99
Robot Arena III,2016,Gabriel Interactive,363530.0,19.99
Alien Attack: In Space,2016,"Deadly Silence Games (Alien Jellyfish),Nova Dimension",391310.0,1.99
Don't Move,2016,STVR,334350.0,-10.0
PAC-MAN 256,2016,"BANDAI NAMCO Studios Vancouver,Hipster Whale,3 Sprockets",455400.0,4.99
Father´s Island,2016,Homegrown Games,460940.0,4.99
Flight 787 - Advanced,2016,idris Celik,490380.0,7.99
Time of Dragons - Atlan Dragon Pack,2016,4 I Lab,492260.0,24.99
My Little Kitties,2016,COSEN,407320.0,9.99
Time of Dragons - Neil Dragon Pack,2016,4 I Lab,492250.0,24.99
The Divergent Series: Insurgent,2015,,417620.0,3.99
RPG Maker MV - Umihara Kawase Graphic Set,2016,"KADOKAWA,Yoji Ojima,Studio Saizensen",476051.0,0.0
RPG Maker MV - Code of Princess Graphic Set,2016,"KADOKAWA,Yoji Ojima,Studio Saizensen",476052.0,0.0
Card of spirits-卡灵,2016,RMking,486850.0,1.99
Fairyland: Incursion,2016,Naarassusi Game,493760.0,2.99
Zombie Pinball,2016,Shine Research,458510.0,4.99
ChuSingura46+1 S,2016,"インレ,Inre",464780.0,0.0
Coffee for Coding,2016,MuHa Games,493950.0,6.99
X-Plane 10 AddOn - Aerosoft - Airport Frankfurt-Hahn,2016,Aerosoft GmbH,325134.0,15.99
X-Plane 10 AddOn - Aerosoft - Airport Weeze,2016,Aerosoft GmbH,325133.0,15.99
Captain Content Pack,2016,"ZiMAD, Inc.",492330.0,19.99
prog.1,2016,Vector Arcade,453700.0,4.99
Thea: The Awakening - MultiPrayer,2016,MuHa Games,488130.0,0.0
Train Valley - Original Soundtrack,2016,"Alexander Ahura,Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",492480.0,0.99
Ultimate Chicken Horse Soundtrack,2016,Clever Endeavour Games,493070.0,9.99
Story Bundle,2016,MuHa Games,488140.0,0.0
Affairs of the Court: Choice of Romance,2013,Choice of Games,492370.0,5.99
WildStar: Captain's Pack,2016,Carbine Studios,479060.0,9.99
WildStar: Cute & Cuddly Pack,2016,Carbine Studios,479061.0,34.99
Guardians of Orion (ELITE EDITION),2016,"Trek Industries, Inc",493610.0,49.99
Dungeon of gain,2016,Defroids team,340030.0,4.99
Icewind Dale: Enhanced Edition Official Soundtrack,2016,Beamdog,467600.0,9.99
Baldur's Gate II: Enhanced Edition Official Soundtrack,2016,Beamdog,467620.0,9.99
DC Universe Online™ - Power Bundle (2016),2016,Daybreak Game Company,494392.0,34.99
simian.interface++,2016,vested interest,467780.0,1.99
DC Universe Online™ - Episode Pack III,2016,Daybreak Game Company,494390.0,39.99
Music from SteamWorld Heist - Steam Powered Giraffe,2016,"Image &amp; Form,Steam Powered Giraffe",490320.0,9.99
Ace of Protectors,2016,xPathfinder,398150.0,1.99
Natural Selection 2 - Skull 'n' Crossfire Rifle,2016,Unknown Worlds Entertainment,494080.0,1.99
LEGO® STAR WARS™: The Force Awakens,2016,"Traveller's Tales,TT Games,Feral Interactive (Mac)",438640.0,29.99
Natural Selection 2 - Tundra Pack,2016,Unknown Worlds Entertainment,441480.0,4.99
The Jedi Character Pack,2016,"Traveller's Tales,TT Games,Feral Interactive (Mac)",466541.0,-10.0
LEGO® Star Wars™: The Force Awakens - Season Pass,2016,"Traveller's Tales,TT Games,Feral Interactive (Mac)",439241.0,9.99
Chicken Assassin - Master of Humiliation,2016,Oneshark,489610.0,3.99
Tom Clancy's The Division™ - Underground,2016,Massive Entertainment,494630.0,14.99
Tom Clancy's The Division™ - Upper East Side Outfit Pack,2016,Massive Entertainment,468460.0,4.99
Ultimate Level 80 Bundle,2016,Funcom,489750.0,99.99
HardCube,2016,LEVER Software,493730.0,1.99
7 Mages Soundtrack,2016,"Napoleon Games, s.r.o.",497540.0,1.99
Fishing Planet: Happy 4-th of July Pack!,2016,Fishing Planet LLC,423369.0,9.99
Legends of Callasia - Full Game,2016,Boomzap Entertainment,492640.0,14.99
神明的一天世界(God's One Day World),2016,灰烬天国,490390.0,9.99
Cthulhu Realms - Full Version,2016,,486040.0,4.99
Cthulhu Realms,2016,White Wizard Games,485000.0,4.99
Earth Space Colonies,2016,Persona and Pixel studio,437870.0,9.99
Inuyasha the Movie: Affections Touching Across Time,2001,,488370.0,3.99
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,,488380.0,3.99
Vinyl,2016,Manipulation Machine,369030.0,0.0
Inuyasha the Movie 4: Fire on the Mystic Island,2004,,488400.0,3.99
Tomoyo After ~It's a Wonderful Life~ English Edition,2016,VisualArts/Key,462990.0,19.99
RC Racing Off Road 2.0,2016,magnussoft,496360.0,12.99
Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,,488390.0,3.99
Alchemist Penguin,2015,"Foot in the Box, LLC",491390.0,1.99
Pinball Arcade: Season Six Pack,2016,FarSight Studios,493300.0,29.99
Pinball Arcade: Season Six Pro Pack,2016,FarSight Studios,493301.0,39.99
Sonicomi,2016,Nitroplus,444140.0,34.99
Planet Driller,2016,Oryzhon Studios,492170.0,1.99
ESEA Premium,2016,ESEA,497340.0,8.99
Simutrans - Workshop Tools,2016,The Simutrans Team,435961.0,0.0
The Temporal Invasion,2016,Hybriona Labs,454220.0,4.99
Crusaders of the Lost Idols - Elite Starter Pack,2016,Codename Entertainment Inc.,492891.0,19.99
Crusaders of the Lost Idols - Legendary Starter Pack,2016,Codename Entertainment Inc.,492892.0,29.99
Craft The World - Sisters in Arms,2016,Dekovir Entertainment,492680.0,2.99
Crusaders of the Lost Idols - Epic Starter Pack,2016,Codename Entertainment Inc.,492890.0,9.99
Cricket Captain 2016,2016,Childish Things,462700.0,12.99
The Room Two,2016,Fireproof Games,425580.0,4.99
TS Marketplace: LMS P3 Coaches Pack 02,2016,Matrix Trains,295201.0,4.99
Furi,2016,The Game Bakers,423230.0,19.99
TS Marketplace: LMS P3 Coaches Pack 01,2016,Matrix Trains,295200.0,4.99
Rocksmith® 2014 – Panic! At The Disco - “Nine in the Afternoon”,2016,Ubisoft - San Francisco,436656.0,2.99
Rocksmith® 2014 – Against Me! - “Thrash Unreal”,2016,Ubisoft - San Francisco,436657.0,2.99
Rocksmith® 2014 – Between The Buried And Me  - “Selkies: the Endless Obsession”,2016,Ubisoft - San Francisco,436658.0,2.99
Rocksmith® 2014 – 2000s Mix Song Pack,2016,Ubisoft - San Francisco,436659.0,7.99
Fantasy Grounds - Trail of the apprentice: The King's Curse,2016,"SmiteWorks USA, LLC",490480.0,9.99
Fantasy Grounds - 5E: Primeval Thule: Red Chains,2016,"SmiteWorks USA, LLC",495330.0,2.99
Fantasy Grounds - D&D Tokens Volume 1,2016,"SmiteWorks USA, LLC",498890.0,14.99
Fantasy Grounds - D&D Tokens Volume 2,2016,"SmiteWorks USA, LLC",498900.0,14.99
RWBY: Volume 2,2014,,492470.0,3.99
Fasaria World Online - ELITE Sponsorship,2016,NSE Circuit,495790.0,9.99
RWBY: Volume 3,2016,,492510.0,3.99
